replicate	queries	coverage	useful_correct_coverage	precision_among_evaluable_accepted
436	25311	0.6497175141242938	0.47603808620757776	0.7328629645398699
437	16322	0.48112976350937386	0.35246906016419555	0.7329596126895146
438	16625	0.5109774436090225	0.305984962406015	0.5989638525844814
439	24374	0.6078198079921228	0.3442192500205137	0.5663943833119557
440	19980	0.6032032032032032	0.3433433433433433	0.5692001327580485
441	20417	0.7219473967771954	0.4563354067688691	0.632346952626578
442	21771	0.6013504202838639	0.4189977492995269	0.6967613809960281
443	14583	0.4870739902626346	0.3383391620379894	0.6946360692665071
444	22153	0.47510495192524715	0.3817541642215501	0.8036681554689727
445	21116	0.6364841826103429	0.414093578329229	0.6506920672719154
446	19747	0.6330075454499418	0.4462956398440269	0.7051528244519123
447	20992	0.5675971798780488	0.3820979420731707	0.673185060847671
448	22608	0.36845364472753006	0.26769285208775656	0.7267050912584054
449	19886	0.6809815950920245	0.5574273358141406	0.818685376661743
450	29309	0.5768535262206148	0.4223276126786994	0.732209405501331
451	18739	0.6136933667751747	0.30561929665403703	0.4981732776617954
452	19327	0.5293630672116728	0.4110311998758214	0.7764636887889746
453	23151	0.5721999049717075	0.3240464774739752	0.5663169019400619
454	17210	0.6225450319581639	0.4262638001162115	0.6849673202614379
455	27359	0.45096677510142913	0.25468767133301656	0.5648508430609598
456	20695	0.5900942256583716	0.30529113312394296	0.5174447174447174
457	23334	0.4023742178794892	0.26746378674895005	0.6648556514328327
458	19177	0.5014861552901914	0.33404599259529644	0.6661120931683477
459	23464	0.42000511421752473	0.2713518581657006	0.6460679857940131
460	22073	0.5638109908032438	0.28401214153037646	0.503817407377642
461	15074	0.6166909911105214	0.38251293618150456	0.6204002582311169
462	16788	0.7109244698594234	0.5469978556111508	0.7699337637293535
463	26486	0.5631276901004304	0.3075209544665106	0.5460945357023131
464	17316	0.6448371448371448	0.4017094017094017	0.6229625649292495
465	16457	0.5264629033238136	0.3171294889712584	0.6023776546629732
466	21619	0.5635320782644896	0.33502937231139274	0.5945169498481491
467	17266	0.5913934900961427	0.3520792308583343	0.5954549906944853
468	18336	0.6570680628272252	0.4794393542757417	0.7296646746347941
469	21644	0.6006283496581039	0.36564405839955644	0.6089566020313942
470	28388	0.5742919543469072	0.25528392278427503	0.444519413604858
471	13756	0.4598720558301832	0.2691189299214888	0.5852039203288018
472	16685	0.5202876835480971	0.40095894516032365	0.7711815561959654
473	16189	0.6215331397862747	0.3277534128111681	0.5274353876739563
474	21897	0.5122162853358908	0.2632324062656985	0.5140920442383161
475	23248	0.529077770130764	0.4120784583620096	0.7791151594014314
476	18604	0.6570092453235863	0.46366372823048807	0.7060653188180405
477	18571	0.5121964353023531	0.3790856712077971	0.7402733964248159
478	22580	0.6359610274579274	0.37391496899911425	0.5880345452012815
479	17868	0.47610252966196553	0.33948959032907994	0.7130598330786411
480	20153	0.6054681685108917	0.31841413189103357	0.5259836065573771
481	18711	0.6694992250547807	0.43915343915343913	0.6561526790705102
482	15133	0.6233397211392322	0.32082204453842594	0.5150100774371487
483	16033	0.6354394062246617	0.4579928896650658	0.7211746218817521
484	25219	0.6511757008604624	0.4203576668384948	0.6455364754597491
485	23805	0.6523419449695442	0.288552825036757	0.4423906743092677
486	23213	0.6090121914444492	0.3766423986559256	0.6185355500530598
487	20369	0.5548136874662477	0.29029407432863663	0.5232280329174409
488	17993	0.4832990607458456	0.27699660979269713	0.5731370745170193
489	25221	0.5696443439990484	0.39641568534158045	0.6959003271385815
490	16496	0.5427376333656644	0.2434529582929195	0.44856472690718197
491	15865	0.6782225023636936	0.47891585250551527	0.706396429899591
492	17083	0.44307205994263305	0.28443481824035594	0.6419606288809618
493	20863	0.4149451181517519	0.37846906005847675	0.9120942589811714
494	27397	0.5951381538124613	0.35627988465890426	0.5986507206378412
495	22542	0.6334841628959276	0.39486292254458344	0.6235813366960908
496	23314	0.5408767264304709	0.30535300677704386	0.5645519429024584
497	10468	0.5320022927015666	0.43312953763851736	0.8141497575866403
498	20341	0.5917604837520279	0.3332186224866034	0.5631906938097216
499	24435	0.5458563535911602	0.36103949253120526	0.6614185035237666
500	16601	0.6354436479730137	0.35389434371423406	0.5569248269978196
501	17934	0.6028772164603546	0.4302999888479982	0.7144047398629884
502	23265	0.593638512787449	0.34622823984526113	0.5833152291983489
503	21011	0.7056779782018943	0.5225358145733188	0.7406732780138974
504	11531	0.46231896626485125	0.2671060619200416	0.5779696003002439
505	15850	0.6806940063091482	0.4596845425867508	0.6754426624640771
506	23667	0.38860016056111885	0.3117843410656188	0.8023268457105578
507	24602	0.6062108771644582	0.4407771725875945	0.7271995708154506
508	13288	0.6610475617098134	0.50737507525587	0.7677066727396948
509	25151	0.5853047592541052	0.32503677786171525	0.5553291216629305
510	18879	0.6804915514592934	0.41744795804862544	0.6137372478778911
511	20810	0.7199903892359443	0.4382988947621336	0.6090818030050084
512	27882	0.48816440714439424	0.3893192740836382	0.7975167144221585
513	19707	0.48855736540315625	0.22565585832445323	0.46197797631414916
514	21569	0.6085122166071677	0.2906949789049098	0.4777142857142857
515	19301	0.5051033625200767	0.31195274856225064	0.6176018053133655
516	24707	0.5740883150524143	0.3599789533330635	0.6271329854745452
517	23591	0.5009113645034123	0.3333898520622271	0.6655665566556656
518	17047	0.7231184372616882	0.42552941866604094	0.5887509130752374
519	24385	0.4693869181874103	0.2735698175107648	0.5829255505068158
520	18257	0.587226817111245	0.3715287287067974	0.6328015673103834
521	17916	0.5760214333556597	0.42118776512614425	0.7313432835820896
522	19450	0.539280205655527	0.29588688946015423	0.5486700352750501
523	25977	0.556607768410517	0.3513107749162721	0.631163980911543
524	14744	0.5750813890396094	0.3040558871405317	0.5288427509732216
525	16435	0.5047155460906602	0.4066321874049285	0.805666063893912
526	15317	0.565580727296468	0.2952928119083371	0.5225880993645292
527	22182	0.38012803173744475	0.26048147146334866	0.6852466793168881
528	21952	0.6138848396501457	0.3667091836734694	0.5974469348374647
529	17394	0.5275382315741061	0.2921697136943774	0.5540776275621456
530	23894	0.4227002594793672	0.22265003766635977	0.5267326732673268
531	14587	0.6744361417700693	0.5163501748131898	0.7656027647895913
532	18103	0.5235596310003867	0.2491299784566094	0.4758387845537033
533	16950	0.5246607669616519	0.31085545722713864	0.5924884740807377
534	19116	0.6296296296296297	0.39385854781335006	0.625748005319149
535	20394	0.5257428655486908	0.35279984309110524	0.6710501772057452
536	11954	0.5346327589091517	0.37000167308014054	0.6922836124589138
537	18897	0.6525903582579246	0.4907657300100545	0.7521492295214923
538	16437	0.5160917442355661	0.4123623532274746	0.799386720132091
539	18880	0.5290254237288136	0.3495233050847458	0.6608251552173042
540	20718	0.6629983589149532	0.4020658364707018	0.6065239551478083
541	18694	0.651492457472986	0.436824649620199	0.6704983988833237
542	22502	0.4979557372677984	0.4076526530975024	0.8189447370770467
543	18225	0.5271330589849108	0.2753909465020576	0.5224315603205996
544	17340	0.5940599769319492	0.3312572087658593	0.5576157654596641
545	17437	0.47789183919252165	0.2034753684693468	0.42577703108124326
546	22422	0.6087324948711087	0.4907679957184908	0.806331061771818
547	26779	0.563314537510736	0.4104335486762015	0.7287011867665584
548	17632	0.4562726860254083	0.2454627949183303	0.5383754198283368
549	22173	0.6299102512064222	0.4320570062688856	0.6859024844275793
550	17472	0.4973672161172161	0.35376602564102566	0.711277330264672
551	21049	0.47850254168844125	0.220152976388427	0.4601787487586892
552	9683	0.7297325209129402	0.5427037075286585	0.7439127972819932
553	21315	0.6553131597466573	0.4322308233638283	0.6595790378006873
554	21453	0.6079336223372023	0.3674078217498718	0.6047261009667024
555	15469	0.5658413601396342	0.3679617299114358	0.650439949720032
556	18617	0.633614438416501	0.2878014717731106	0.4542987959979651
557	25922	0.413085410076383	0.2193889360388859	0.5311974593685783
558	18893	0.604880114328058	0.39268512147356166	0.6493085944337476
559	16913	0.549695500502572	0.2744043043812452	0.49919328815747016
560	22155	0.5833446174678402	0.3457910178289325	0.5927731352522438
561	21782	0.5740519695161143	0.4618033238453769	0.8045912653975364
562	22754	0.46598400281269226	0.28434560956315375	0.6103197811527215
563	20223	0.5192602482322108	0.3019828907679375	0.581563660603752
564	18620	0.5830827067669173	0.3634801288936627	0.6233766233766234
565	29385	0.5477284328739153	0.38237195848221883	0.6981917603927174
566	25248	0.5859077946768061	0.3623257287705957	0.6184005948759549
567	25031	0.5891894051376293	0.34481243258359634	0.5853112708531127
568	21821	0.7286558819485817	0.5464919114614363	0.7501887267237041
569	16713	0.66182014001077	0.44390594148267815	0.6709776612100932
570	23678	0.6202804290902948	0.3336852774727595	0.5381052918340938
571	18145	0.6260126756682282	0.3987875447781758	0.6370279073862136
572	23854	0.5325312316592605	0.36165842206757776	0.6791309139573329
573	15564	0.576651246466204	0.34753276792598303	0.6029428157396054
574	20095	0.5894003483453596	0.2980343368997263	0.5057422732646513
575	18450	0.4749051490514905	0.1475338753387534	0.3106596667427528
576	24032	0.5377829560585885	0.3813249001331558	0.7091781457978641
577	22467	0.48978501802643876	0.2661681577424667	0.5434387495456198
578	21746	0.552699347006346	0.3182654281247126	0.575934093367729
579	17008	0.588546566321731	0.2756349952963311	0.46833166833166834
580	22126	0.49584199584199584	0.24102865407213234	0.4863657090743274
581	15734	0.5354010423287149	0.3240752510486844	0.605581947743468
582	29743	0.5798339104999496	0.32004169048179404	0.5519540763075496
583	11974	0.6344579923166862	0.4169032904626691	0.6571014874292483
584	18819	0.7335671395929646	0.4815346192677613	0.6564288301340094
585	20598	0.5444217885231576	0.3818331876881251	0.7014805565465573
586	22369	0.5541597746881846	0.2945594349322723	0.5316282071970309
587	14711	0.6297328529671674	0.30636938345455783	0.4866119628589937
588	19858	0.5160640547890019	0.40668748111592307	0.788056206088993
589	20675	0.51453446191052	0.33117291414752115	0.643757051523129
590	17605	0.455097983527407	0.28503266117580234	0.6266233766233766
591	16255	0.6119347892956013	0.3806213472777607	0.6219965818839851
592	16808	0.6464183722037126	0.4196811042360781	0.6494797900745788
593	17876	0.4772879838890132	0.2745580666815842	0.5755159474671669
594	31237	0.5327336171847489	0.3411339117072702	0.6404231023499009
595	16962	0.5759933970050701	0.3445348425893173	0.598157625383828
596	23510	0.5371756699276904	0.2709059974478945	0.5043154644073164
597	18811	0.6040082930200414	0.3312955185795545	0.5484949832775919
598	20473	0.5597616372783666	0.35358765202950226	0.631675392670157
599	22958	0.589641954874118	0.38248105235647706	0.6487624676763946
600	23122	0.5512066430239598	0.40584724504800623	0.7362887406826206
601	17602	0.6858879672764459	0.3937620724917623	0.574090946740661
602	16326	0.5970844052431704	0.3216342031116011	0.5386745999179319
603	15956	0.5236901479067435	0.31260967661067934	0.5973652694610778
604	21172	0.5069903646325336	0.32618552805592294	0.6433761878144215
605	25738	0.5746367239101717	0.33032869686844357	0.5750811688311688
606	15563	0.6906766047677183	0.3014200346976804	0.4365751512331317
607	22534	0.5515221443152569	0.4147510428685542	0.7520115867396202
608	29956	0.6060889304312992	0.33592602483642675	0.5543741736447775
609	18836	0.6490762369929921	0.3996602251008707	0.61573695403239
610	21823	0.43985703157219447	0.2593593914677175	0.5898905680041688
611	18139	0.5266552731683114	0.36087987209879263	0.6853732593445713
612	18129	0.6121131888135032	0.34050416459815763	0.5562764711183202
613	21057	0.4881037184784157	0.25858384385240063	0.529875437913585
614	25689	0.5735139553894663	0.35633928918992563	0.621410630642862
615	21976	0.5252548234437568	0.29386603567528213	0.5596672155299419
616	24175	0.6032264736297829	0.4093071354705274	0.6788090828016738
617	21778	0.5599228579300212	0.3430526219120213	0.6128794093519279
618	28756	0.5165530671859786	0.3356864654333009	0.6498586239396795
619	28743	0.5614932331350242	0.3960964408725603	0.7055214723926381
620	22843	0.6454055947117279	0.42857768244101035	0.6640439530624703
621	16833	0.6868056793203826	0.3999881185766055	0.5824898347607924
622	23933	0.631512973718297	0.33961475786570844	0.5377795421463544
623	19964	0.48807854137447404	0.28746744139451014	0.5889778325123153
624	21157	0.47936853050999667	0.2830741598525311	0.5909808565225972
625	22749	0.4798892259000396	0.2869576684689437	0.597966474306128
626	18366	0.6649787651094413	0.5076772296635087	0.763448784082535
627	23462	0.6349416077060779	0.4232801977666013	0.6668233398240784
628	28638	0.4647670926740694	0.22382847964243313	0.48188242369568485
629	20214	0.4666073018699911	0.2795587216780449	0.5992576882290562
630	21157	0.5636432386444203	0.3410691496904098	0.6051153039832285
631	25639	0.4890986387924646	0.22707593899918094	0.464274322169059
632	25456	0.5730672532998115	0.3514299182903834	0.6134119583104772
633	22393	0.5262805340954763	0.34180324208458	0.6494696648281714
634	19407	0.5637141237697738	0.4047508630906374	0.7181385993783141
635	23026	0.549509250412577	0.3217232693476939	0.5855663583906411
636	22502	0.47800195538174384	0.3069060527953071	0.642179654082202
637	18817	0.5607695169261838	0.4115958973268853	0.734262419416003
638	17431	0.5988181974642878	0.4107624347426998	0.6859551638244874
639	21117	0.48619595586494296	0.2800587204621869	0.5762447627399396
640	14894	0.5906405263864644	0.4002282798442326	0.678079854396542
641	16858	0.49667813501008423	0.40752165144145214	0.8204944464349695
642	13263	0.6386187137148458	0.4390409409635829	0.6876476145488899
643	20666	0.5248717700570986	0.21586180199361268	0.4112657877754218
644	20442	0.5944134624792095	0.3953135701007729	0.6652671441508191
645	19505	0.5733401691873878	0.3337093053063317	0.5820441741929715
646	17921	0.5189442553428938	0.24825623570113275	0.47859294320137696
647	17760	0.5655968468468469	0.3800112612612613	0.6722781153501345
648	16033	0.5986403043722323	0.4556227780203331	0.7612546894539391
649	11320	0.6372791519434629	0.43842756183745585	0.6881586245146978
650	17445	0.6714244769274864	0.29848094009744913	0.44470065761380134
651	25219	0.6168365121535351	0.28371465958206116	0.45995114425302136
652	24241	0.606864403283693	0.36215502660781324	0.596764326014547
653	21488	0.5418838421444527	0.2597728965003723	0.47938852627962897
654	25959	0.43214299472244694	0.2392233907315382	0.5536733238231099
655	27813	0.5548124977528494	0.35307230431812464	0.6363813103492969
656	29036	0.6181292189006751	0.3171580107452817	0.5130933808780923
657	20565	0.5985898371018721	0.28952103087770487	0.4836718115353371
658	20902	0.5976940005741077	0.38163812075399484	0.6386198062605075
659	26814	0.5958454538673827	0.3802118296412322	0.6381047756149465
660	22868	0.554661535770509	0.3148067168095155	0.5675654367707348
661	17171	0.6894764428396716	0.5103954341622503	0.7402652251034716
662	19581	0.5348041468770747	0.36392421224656557	0.680611270296084
663	21592	0.5557613931085588	0.3721748795850315	0.6700016675004169
664	26279	0.6310361885916511	0.38559305909661706	0.6111948850956028
665	18068	0.6094753154748727	0.41133495682975424	0.6751453488372093
666	16628	0.4936252104883329	0.4271710368053885	0.8653752436647173
667	21735	0.5254658385093167	0.3208189556015643	0.610648918469218
668	15758	0.6243178068282778	0.44313999238482044	0.7099430662871086
669	20068	0.6567171616503886	0.3404923260912896	0.5186337760910816
670	24979	0.616758076784499	0.4151487249289403	0.6732017657751234
671	16106	0.6516205140941264	0.44672792748044204	0.6860875369505102
672	23715	0.5284840818047649	0.33270082226438963	0.629638496528609
673	16897	0.5715807539799964	0.24146298159436586	0.4226227470478558
674	16782	0.43469193183172444	0.3406626147062329	0.7839023721376662
675	14015	0.5836603638958259	0.38765608276846236	0.6643433602347762
676	19589	0.657767114196743	0.41686660881106746	0.6337601862630966
677	29624	0.6347556035646773	0.3872873345935728	0.6102010424422933
678	18156	0.6895792024675038	0.5015421899096717	0.7276650151829951
679	22596	0.654275092936803	0.4148079306071871	0.6340819916114193
680	17288	0.6198519204072189	0.2848218417399352	0.45949981336319523
681	23122	0.5356370556180261	0.4452037021018943	0.8313009771460874
682	22047	0.585930058511362	0.4329840794665941	0.7390833075255497
683	23248	0.6336889194769443	0.4632656572608396	0.7310616345370622
684	21680	0.4625461254612546	0.21923431734317342	0.47406742469579094
685	17983	0.7136184173942056	0.5002502363343158	0.701005220914829
686	25329	0.5441983497177149	0.3712740337162936	0.6822402785838654
687	19469	0.6661872720735529	0.427500128409266	0.6419096097485731
688	17205	0.600290613193839	0.46620168555652425	0.7767770675963587
689	28302	0.5228959084163664	0.3525545897816409	0.6743258768669325
690	16788	0.466642840123898	0.2534548487014534	0.5432839632277835
691	18110	0.5079514080618442	0.23732744340143566	0.46732630205501796
692	16052	0.5842885621729379	0.3153501121355594	0.5398315026127759
693	14509	0.5928044661933972	0.4364187745537253	0.7368788548818807
694	28919	0.5814516407897922	0.3547840520073308	0.6101694915254238
695	17346	0.6593450939697914	0.512798339674853	0.7777389175483082
696	19370	0.5546205472379969	0.3430562725864739	0.618542306618263
697	19039	0.7568674825358475	0.581700719575608	0.768670183231538
698	18119	0.520448148352558	0.3006788454108946	0.5777306468716861
699	17685	0.5703138252756573	0.37121854679106586	0.6510313367711226
700	15758	0.6337733214874984	0.41394847061809875	0.6531490938219685
701	19195	0.5375879135191456	0.3061213857775462	0.5696558410082404
702	16804	0.2902285170197572	0.16519876219947632	0.5694358974358974
703	15762	0.45336886181956604	0.2437507930465677	0.5379445533464016
704	19194	0.43258309888506824	0.2447118891320204	0.5656991448873901
705	18810	0.45943646996278575	0.2483785220627326	0.5409911996294581
706	17880	0.607662192393736	0.3488814317673378	0.5741371375977911
707	21084	0.5619427053690002	0.36501612597230126	0.6497804795677136
708	24064	0.5329953457446809	0.31727892287234044	0.5953680598877106
709	12467	0.6123365685409481	0.2957407555947702	0.48309748427672955
710	23046	0.4821661025774538	0.32127050247331423	0.6663066954643628
711	17208	0.5831589958158996	0.23215946071594606	0.3983448000797687
712	20777	0.5188910814843336	0.3240121287962651	0.6246636355200891
713	16497	0.7450445535551918	0.5399769655088804	0.7247579529737206
714	18402	0.30844473426801433	0.20318443647429626	0.6589707437433909
715	18091	0.58283124205406	0.24321485821679287	0.4173781066211345
716	18338	0.5839786236230777	0.33057040026175155	0.5661716633977771
717	23001	0.5553671579496544	0.25842354680231294	0.4654659357870008
718	19878	0.7230103632156153	0.5444209679042157	0.7530967292971469
719	19834	0.6524654633457699	0.5818291822123626	0.8917394328104474
720	25837	0.6011920888648062	0.42021132484421564	0.6990535058914429
721	19006	0.5813427338735137	0.3163211617383984	0.5441216399674179
722	15773	0.608001014391682	0.4086096494008749	0.6721944096787651
723	28026	0.5195889531149647	0.31274530792835226	0.6019090784232936
724	24032	0.7854943408788282	0.5531790945406125	0.704317880794702
725	16049	0.5356096953081189	0.2878684030157642	0.5377094972067039
726	20822	0.5903851695322255	0.39074056286619924	0.6619477666585306
727	25717	0.5312828090368239	0.3006571528560874	0.5659079265168704
728	20429	0.6209799794409907	0.5059474276763425	0.8151419558359622
729	17869	0.5866024959426941	0.3893334825675751	0.6638358778625955
730	20407	0.562846082226687	0.2888714656735434	0.5132335016541877
731	24077	0.6494164555384807	0.4441167919591311	0.6840455475946776
732	23665	0.6244242552292415	0.40452144517219524	0.6480942387109877
733	15401	0.5289266930718785	0.35861307707291734	0.6783345615327929
734	22596	0.582979288369623	0.4391042662418127	0.7534360999316577
735	16696	0.586367992333493	0.37625778629611883	0.6418062934205149
736	16350	0.529480122324159	0.36116207951070334	0.6822645869439631
737	19189	0.4879879097399552	0.2877690343425921	0.589957264957265
738	15185	0.6269344748106684	0.38966084952255514	0.6215336134453782
739	13715	0.6107911046299672	0.4096974115931462	0.6709253731343283
740	26654	0.5848277932017708	0.35124183987394014	0.6005901975878881
741	27282	0.5746646140312294	0.32952129609266184	0.573488134728247
742	20722	0.56891226715568	0.3346202104044011	0.5881754177623209
743	22915	0.4446432467815841	0.2820423303512983	0.6344360459409051
744	28851	0.4547502686215382	0.260164292398877	0.5723654110111331
745	24560	0.614128664495114	0.33175895765472313	0.5402108333885832
746	18618	0.6713395638629284	0.48420883016435706	0.7212577006160493
747	15339	0.5846534976204446	0.37994654149553425	0.6500111532455944
748	19233	0.44870794987781415	0.3024489159257526	0.6740440324449595
749	25877	0.505004444100939	0.3537117903930131	0.700520434716057
750	14742	0.5051553384886718	0.21415004748338082	0.4240429818670248
751	24384	0.60498687664042	0.38521161417322836	0.6368135593220339
752	14976	0.6758146367521367	0.500801282051282	0.7411799584939224
753	17476	0.49153124284733346	0.3127145799954223	0.6363530507685142
754	15083	0.5061990320228071	0.2954319432473646	0.5840870363088216
755	21302	0.5377429349356868	0.38634869965261476	0.7184635530336098
756	25507	0.5156623671933195	0.38487474026737756	0.7463696495096176
757	16266	0.5900036886757654	0.4436247387187999	0.7522151568852288
758	16265	0.47119581924377496	0.3709191515524132	0.7875979112271541
759	23423	0.5775092857447808	0.36421466080348375	0.6308511424979665
760	16432	0.5093719571567673	0.3180988315481986	0.6244922341696535
761	15195	0.646265218821981	0.3983547219480092	0.6167719584267373
762	13020	0.5976958525345623	0.4453917050691244	0.7451811873554356
763	18935	0.5305518880380248	0.42793768154211775	0.8065896874377861
764	20672	0.45409249226006193	0.2224748452012384	0.49003729355354286
765	24306	0.46177898461285277	0.3660824487780795	0.79290679023347
766	25051	0.6532274160712147	0.44972256596543053	0.6886308068459658
767	18718	0.5238273319799124	0.25381985254834916	0.48454869964303926
768	15195	0.5718328397499177	0.3774267851266864	0.6601818809715667
769	27119	0.6160625391791733	0.44507540838526494	0.7224516669659424
770	22962	0.623072903057225	0.3577214528351189	0.5742851150108369
771	12868	0.5468604289710911	0.4201119055020205	0.7684434968017058
772	24889	0.5774840290891559	0.4490738880629997	0.7776386279830237
773	20686	0.559895581552741	0.31900802475103934	0.5700587422252937
774	21065	0.725136482316639	0.4769997626394493	0.6578068739770867
775	22598	0.5813346313833082	0.36706788211346136	0.6314226992464033
776	17083	0.6017678393724756	0.31083533337235847	0.5167380303620086
777	18032	0.6954858030168589	0.41237799467613134	0.593029747188771
778	22569	0.544906730471	0.33958084097656077	0.6231907627256464
779	24102	0.5558459878848229	0.2865737283213011	0.515563185787863
780	15865	0.42748187834856605	0.3394264103372203	0.7942477876106194
781	25530	0.5442224833529181	0.43031727379553464	0.7908148574719263
782	25930	0.6122252217508677	0.44107211723871964	0.7206225190599206
783	16812	0.6123602188912681	0.4185105876754699	0.6835713591761391
784	20058	0.5742845747332735	0.41828696779339913	0.7286148501953973
785	19883	0.605995071166323	0.40059347181008903	0.6610507096024566
786	19916	0.6288411327575818	0.40153645310303276	0.6388400702987698
787	20517	0.5196178778573866	0.3652093385972608	0.7028421348841573
788	20400	0.5307352941176471	0.31245098039215685	0.5888221709006929
789	18331	0.6402814903715018	0.41334351644754785	0.6456753302087772
790	23454	0.4136607828089025	0.24938176856826128	0.6028653885796743
791	19539	0.4822662367572547	0.18475868775269974	0.38310516820545476
792	19703	0.4713495406790844	0.32330102014921586	0.6862005817084994
793	17669	0.64344331880695	0.5552662855849227	0.8631125186944665
794	21844	0.45751693828969053	0.2800311298297015	0.6123123123123123
795	29544	0.6853506634172759	0.4311535337124289	0.6290991702884235
796	18754	0.512210728377946	0.27135544417191	0.5298833819241983
797	22138	0.6189357665552444	0.4253771795103442	0.6873722627737227
798	18508	0.47266047114761184	0.30084287875513294	0.6366338897781844
799	20670	0.554958877600387	0.3976294146105467	0.716627430464731
800	21504	0.5700799851190477	0.40029761904761907	0.702407180742554
801	23761	0.65754808299314	0.45553638314885736	0.6927803379416283
802	25082	0.6471174547484252	0.37588709034367274	0.5809353626224659
803	21326	0.6010503610616149	0.38192816280596453	0.6355337078651685
804	20859	0.7236204995445611	0.48775109065631145	0.6741319904585211
805	24366	0.5870064844455388	0.3963719937617992	0.6752429560232119
806	21020	0.5284490960989534	0.4107992388201713	0.7775076535206195
807	20418	0.5693505730238025	0.3544911352727985	0.6227307923943904
808	21359	0.5396788239149773	0.35853738470902197	0.664468546637744
809	19005	0.6462509865824783	0.4484609313338595	0.6939423546653639
810	18506	0.6610288555063223	0.40819193774991896	0.6175100138968365
811	25326	0.5709547500592277	0.4287293690278765	0.7508990318118949
812	18582	0.6788289742761813	0.37724679797653643	0.5557317266529254
813	16773	0.6301198354498301	0.4052942228581649	0.6434453383814481
814	17005	0.46939135548368127	0.17571302558071156	0.3745299573828027
815	23938	0.6036427437546996	0.3915949536302114	0.6488993493008445
816	18668	0.6442575530319263	0.5205163916863081	0.8079321526565229
817	16540	0.6707980652962515	0.402962515114873	0.6009376972319899
818	22023	0.6160377786859192	0.40761930708804434	0.6617766310357538
819	17186	0.6779937158151984	0.5001163737926219	0.7378949175824175
820	16451	0.6332745729742872	0.3170627925354082	0.500768049155146
821	24663	0.47800348700482503	0.326156590844585	0.6824467633833885
822	18518	0.5267847499729993	0.21778809806674587	0.4134290107637109
823	17735	0.6293205525796448	0.3852833380321398	0.6122211271391452
824	21790	0.6726021110601194	0.440110142267095	0.6544288248942268
825	21018	0.5656104291559616	0.32819488057855173	0.5804442948502188
826	19445	0.5815890974543585	0.3411673952172795	0.5867161935084461
827	23192	0.6911434977578476	0.45912383580545013	0.6644617784711389
828	19120	0.48017782426778244	0.3496338912133891	0.7281341901753622
829	12982	0.45640117085194887	0.21391156986596827	0.46900861340989697
830	22790	0.5119789381307591	0.36336112329969283	0.7098405623178468
831	16312	0.5982099068170672	0.3545855811672388	0.5927444148391063
832	19131	0.5878939940410851	0.5060373216245884	0.860762870098693
833	15512	0.5686565239814337	0.3124033006704487	0.549370819634962
834	22522	0.5538140484859249	0.3057898943255484	0.5521526497234025
835	25087	0.6574321361661418	0.4037150715510025	0.6140787000545687
836	15379	0.6669484361792054	0.44001560569607906	0.6598732325694783
837	14383	0.6299798373079329	0.3671695751929361	0.5829561761783861
838	19685	0.6707137414274829	0.47188214376428755	0.7038720921421535
839	27914	0.6311528265386545	0.41635021852833703	0.659741144414169
840	20357	0.6141867662229209	0.4439259222871739	0.7229021678265739
841	15797	0.5823890612141546	0.4367284927517883	0.7502174858634189
842	18536	0.47572291756581786	0.32779456193353473	0.6890451349512361
843	20098	0.5732411185192556	0.38571002089760176	0.6728582588316986
844	21310	0.6231346785546692	0.43589863913655563	0.6997363465160076
845	23449	0.45528593969892106	0.18981619685274426	0.4173855963990998
846	20074	0.49038557337849953	0.36863604662747834	0.7518796992481203
847	23889	0.6206622294780024	0.3802586964711792	0.6128314106456183
848	18982	0.6509851438204615	0.4584343061848067	0.7045583353574609
849	21840	0.7489468864468865	0.5555860805860806	0.7418230726905912
850	17934	0.6678933868629419	0.37281141964982717	0.5582832331329325
851	21581	0.5599833186599323	0.2843705110977249	0.5078196110881258
852	20360	0.5880157170923379	0.29720039292730843	0.5055982620320856
853	25497	0.6205828136643526	0.3290583205867357	0.5303078187219519
854	25780	0.5619472459270752	0.36439100077579517	0.6484434320425209
855	16339	0.5419548319970623	0.290287043270702	0.5357505930193155
856	16474	0.583343450285298	0.34332888187446886	0.5885535900104059
857	24069	0.6921766587726952	0.469691304167186	0.6785714285714286
858	30666	0.583773560294789	0.27329941955259895	0.4682122905027933
859	25095	0.594700139470014	0.41107790396493327	0.6913282401822812
860	19567	0.4868911943578474	0.3018858281800991	0.6200272908575627
861	26489	0.42700743704934124	0.2475744648722111	0.5798921213193032
862	23598	0.5914060513602848	0.40982286634460546	0.6929635998853539
863	21412	0.48187932000747247	0.3015598729684289	0.6257995735607675
864	23533	0.5609569540645052	0.42395784642841966	0.7558905977725585
865	19759	0.5454223391872058	0.3725897059567792	0.6831214623735733
866	18256	0.5684706397896582	0.45141323400525857	0.794236700077101
867	19840	0.6033770161290323	0.4256552419354839	0.7056906492855353
868	17306	0.6798798104703571	0.4509418698717208	0.6632670406255312
869	18339	0.6263700310813022	0.476198265990512	0.7605155447182792
870	20249	0.6236357350980295	0.43320657810262236	0.6946468165980361
871	15846	0.6655307333080903	0.4202953426732298	0.6317586795674445
872	19953	0.5936951836816519	0.3471157219465745	0.5848674210437426
873	21863	0.46164753236060924	0.3125371632438366	0.6772722767370404
874	16148	0.6916646024275452	0.5704111964329948	0.8246933476586982
875	19641	0.6028206303141388	0.3986049590143068	0.6614565731666103
